video_id,title,published_at,duration_sec,views,likes,comments,tags,category_id,definition,has_captions
_QvQxm4dptI,Meta Marketing Analytics Professional Certificate on Coursera | Review,2022-06-28 10:30:07+00:00,1146,41641,1034,99,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,Meta,Meta Marketing,Meta Marketing Analytics,Meta marketing course,Meta marketing analytics professional certificate,Certification by meta,Meta Certification,Meta Marketing Certification,Meta Marketing Analytics Review,Meta Marketing Analytics Certification",27,hd,False
HX2TabgkzHo,Google's Secret Hiring Platform | Found in the Google Data Analytics Certification,2022-06-21 10:30:09+00:00,612,45833,1631,131,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,foobar,foobar challenge,google hiring platform,secret google hiring platform,secret hiring platform google,google hiring,how google hires employees,how google hires data",27,hd,False
gP-AxNi6uxo,How to use Power Query in Power BI | Microsoft Power BI for Beginners,2022-06-14 10:30:08+00:00,787,627845,9200,141,"Data Analyst Career,Data Analytics,Alex The Analyst,power bi tutorial,tutorial for power bi,power bi,power bi tutorial for beginners,beginner power bi,power bi beginner,power bi beginner tutorial,what is power bi,power bi beginner to expert,power query,power query editor,power query editor in power bi,power query editor in power bi deskptop,how to use power query,how to use power query editor in power bi",27,hd,False
KB2CtEDrglY,Automating Crypto Website API Pull Using Python | Data Analyst Project,2022-06-07 10:30:10+00:00,3074,96140,1544,131,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,crypto project,pulling data from an api,how to use an api,using api to pull data,crypto,data analyst project,data analyst automation,python automation,automating data pull in python,python automation job,python automation crypto",27,hd,True
2HfSFdPEFRg,How to use a Public API | Using a Public API with Python,2022-05-31 10:30:01+00:00,841,78246,2227,96,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,how to use an api,using an api,public api,how to use a public api",27,hd,False
g0m5sEHPU-s,How to Install Power BI | Building First Visualization | Microsoft Power BI for Beginners,2022-05-24 10:30:06+00:00,770,939944,14603,341,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,power bi tutorial,tutorial for power bi,power bi,power bi tutorial for beginners,beginner power bi,power bi beginner,power bi beginner tutorial,what is power bi,power bi beginner to expert",27,hd,False
Q7i6zxHVj2Q,MySQL vs Postgresql vs Microsoft SQL Server Management Tools | Which Option is Best?,2022-05-17 10:30:06+00:00,965,190790,3718,291,"Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,mysql,postresql,sql server,Microsoft sql server,difference between mysql and postgresql,mysql vs postgresql,mysql vs postgresql vs sql server,mysql vs postgresql vs Microsoft sql server,different types of sql,best type of sql,is mysql good,is postgresql good,best sql type,best version of sql,sql types",27,hd,False
ddn-2r1j_OU,Top 3 Tips to Stop Procrastinating to be Successful,2022-05-10 10:30:05+00:00,400,33647,1670,155,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,how to stop procrastinating,data analyst procrastination,stop procrastinating,how to be successful,tips to stop procrastinating",27,hd,False
Pf-9pjJK1e0,SQL vs NoSQL | What's the Difference?,2022-05-03 10:30:03+00:00,355,71285,2021,70,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,sql vs nosql,nosql,nosql database,what is nosql,what is sql",27,hd,False
-bSkREem8dM,Database vs Data Warehouse vs Data Lake | What is the Difference?,2022-04-26 10:30:00+00:00,322,1080562,27204,357,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,database vs data warehouse,database vs data lake,database vs data warehouse vs data lake,data base vs data lake vs data warehouse,database vs data lake vs data warehouse,data warehouse,data lake,what is a database,what is a data warehouse,what is a data lake,what is a data lake vs data warehouse,data warehouse vs data lake",27,hd,False
xKdtP3IZbnU,How I Manage My Time Working 60+ Hours Per Week | Alex The Analyst Show | Episode 22,2022-04-20 10:30:09+00:00,2610,12164,328,161,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,how to manage time,how to manage work,working 60 hours,how to manage working 60 hours,how to manage working two jobs",27,hd,False
GsAXOr715AU,200k Livestream! | Shaving | Puppies | Giveaway,2022-04-14 13:29:42+00:00,4892,3192,133,11,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,200k livestream",27,hd,False
2JnlQ8jwWbE,Things I HATE About Being a Data Analyst,2022-04-12 10:30:00+00:00,634,36837,1519,200,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,why i hate data analytics,do people like being data analysts,data analyst cons,cons of being a data analyst,data analyst job satisfaction",27,hd,False
hNTNZ00cZig,Best Website to Practice Technical Interview Questions,2022-04-05 10:30:07+00:00,1305,20533,687,56,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,technical interview questions,technical interview for data analysts,data analyst technical interview questions,stratascratch,where to study technical interview questions,data analyst interview questions,data analyst interview",27,hd,False
gz2j5NBESSs,Pros and Cons of Working Remote | Alex The Analyst Show | Episode 21,2022-03-29 10:30:17+00:00,2930,7222,275,158,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,working remote,pros and cons of working remote,pros of working remote,cons of working remote,is working remote good,working remotely",27,hd,False
opJgMj1IUrc,Full Project in Excel | Excel Tutorials for Beginners,2022-03-22 10:30:15+00:00,2450,1232979,24917,1316,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,excel tutorial,excel for data analysts,excel for data science,excel project,excel project for data analyst",27,hd,False
yRWkSKRYCaI,Top 5 Non-Technical Skills for Data Analysts,2022-03-15 10:30:18+00:00,990,22616,829,72,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,soft skills,soft skills for data analyst,soft skills for data science,soft skills for data analysts,non-technical skills,non-technical skills for data science,non-technical skills for data analysts",27,hd,False
_jmiEGZ6PIY,Cleaning Data in Excel | Excel Tutorials for Beginners,2022-03-01 11:30:14+00:00,1264,827167,16345,387,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,data cleaning in excel,excel for data analysts,data cleaning,excel data cleaning,how to clean data in excel,cleaning data in excel,excel",27,hd,False
4A8LV6fObYA,Tableau Data Analyst Certification Review,2022-02-22 11:30:01+00:00,769,73642,1694,131,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,tableau,tableau certifications,tableau data analyst,tableau data analyst certification,certifications for tableau,certification for Tableau,tableau in 2022,should I learn tableau,tableau in 2021",27,hd,False
MPENhkuSo0Q,Job Title Alternatives for Data Analysts,2022-02-15 11:30:07+00:00,732,26705,1020,94,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,data analyst job title,data analyst alternatives,alternatives to data analyst,alternative job titles for data analysts,job title alternatives for data analysts",27,hd,False
3irO29PJQHs,Best Coursera Courses for Data Analysts in 2022,2022-02-08 11:30:01+00:00,572,127394,5872,219,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,coursera,coursera for data analyst,data analyst courses,data analyst courses on coursera,data analyst coursera,data science coursera,data analyst courses coursera,coursera courses for data analysts,data scientist courses,data science courses",27,hd,True
uHJFJUIYNAo,Understanding Your Data Analyst Salary Offer | What To Know Before Accepting,2022-02-01 11:30:10+00:00,450,21212,720,61,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,data analyst salary,salary for data analyst,salary negotiations,tech salary,analyst salary",27,hd,False
gMAHXrty6wI,Charts in Excel | Excel Tutorials for Beginners,2022-01-25 11:30:18+00:00,911,228974,5249,109,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,excel tutorials,excel for data analysis,excel for data analysts,how to use excel,excel for data science,excel tutorials for beginners,excel for beginners,charts in excel,how to use charts in excel,excel charts",27,hd,False
BIUFr9srS78,How I became a Data Analytics Manager | Alex The Analyst Show | Episode 20,2022-01-18 11:30:02+00:00,2944,23743,867,359,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,how i became a data analyst,how I became a data manager,how I became an analytics manager,data analyst salary,analytics manager salary,analytics manager",27,hd,False
_eZRkmRfVTM,Conditional Formatting in Excel | Excel Tutorials for Beginners,2022-01-11 11:30:08+00:00,1259,319077,6327,140,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,excel tutorials,excel for data analysis,excel for data analysts,how to use excel,excel for data science,excel tutorials for beginners,excel for beginners,conditional formatting,conditional formatting in excel,how to use conditional formatting",27,hd,False
s3JmRxs53W4,150k Subscriber Livestream!!,2022-01-10 14:59:31+00:00,5138,3505,159,7,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,Alex the analyst live stream,150k live stream,Data Analyst live,Data Analyst live stream",27,hd,False
yDG5KiiOZcQ,How To Become A Data Analyst In 2022,2022-01-04 11:30:11+00:00,780,498787,21775,628,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,how to become a data analyst in 2022,how to become a data analyst,data analyst guide,data analyst tutorials,become a data analyst,how to get into data analytics,how to get an analytics job,analytics job,getting a data analyst job,data analytics job,life as a data analyst",27,hd,False
Z7hPEwCzk2s,XLOOKUP in Excel | Excel Tutorials for Beginners,2021-12-28 11:30:06+00:00,1127,388028,7542,281,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,excel tutorials,excel for data analysis,excel for data analysts,how to use excel,excel for data science,excel tutorials for beginners,excel for beginners,xlookup,xlookup in excel,how to use xlookup,how to use xlookup in excel,xlookup tutorial",27,hd,False
XRPyj7cKVsQ,Formulas in Excel | Excel Tutorials for Beginners,2021-12-21 11:30:07+00:00,2034,640515,12499,585,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,excel tutorials,excel for data analysis,excel for data analysts,how to use excel,excel for data science,excel tutorials for beginners,excel for beginners,formulas,formulas in excel,excel formulas,excel formulas for beginners",27,hd,False
lH7HfwUFnYA,Pivot Tables in Excel | Excel Tutorials for Beginners,2021-12-14 11:30:07+00:00,1055,1294751,24733,553,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,excel tutorials,excel for data analysis,excel for data analysts,how to use excel,excel for data science,excel tutorials for beginners,pivot tables in excel,excel for beginners,how to use a pivot table,how to use a pivot table in excel,pivot table excel",27,hd,False
zOR0-nygfDE,Full Beginner Project in Tableau | Tableau Tutorials for Beginners,2021-12-07 11:30:11+00:00,2658,381172,7182,548,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,tableau tutorial,tableau tutorials,tableau tutorial for beginners,tableau tutorials for beginner,tableau tutorials for data analysts,tableau tutorials for data scientists,tableau basic,tableau basics,tableau projects,Tableau joins,joins in tableau,Tableau project,tableau portfolio project,projects in tableau,project for tableau",27,hd,False
A4SVUF-fTwc,How to use Joins in Tableau | Tableau Tutorials for Beginners,2021-11-23 11:30:02+00:00,869,200618,4951,79,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,tableau tutorial,tableau tutorials,tableau tutorial for beginners,tableau tutorials for beginner,tableau tutorials for data analysts,tableau tutorials for data scientists,tableau basic,tableau basics,tableau projects,Tableau joins,joins in tableau",27,hd,False
FnTunxd8tAM,Top 5 Major Red Flags in Job Descriptions,2021-11-18 11:30:08+00:00,421,18503,955,71,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,red flags,red flags in jobs,major red flags,red flags in data analyst jobs,red flags in data science jobs,big red flags,red flags in job interviews",27,hd,False
-_z_aphWSEo,Truth About My Job (Song) - As a Data Analyst,2021-11-08 11:30:01+00:00,198,12309,941,110,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,truth about my job song,truth song,truth about data analytics,reality of data analytics,reality of data science,data science song,data science songs,song about data,data song,songs about data science,truth about data analyst job,truth about data science song",27,hd,False
pL0jEjeM5hI,How to Grow Your Analytics Career | Alteryx Webinar Oct 2021 | Tips to Break Into Analytics,2021-10-26 10:00:23+00:00,1220,11533,343,34,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,alteryx,webinar,alteryx webinar,how to become a data analyst,breaking into the data analyst field,data analytics,alteryx data analyst",27,hd,False
eg_5EAUXs5o,Choosing a Domain to Make More Money,2021-10-19 10:00:16+00:00,521,21280,992,77,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,domain knowledge,data science domain,data analyst domain,is domain knowledge important,domain knowledge to make more money,domain vs technical skills,choosing a domain,how to choose a domain",27,hd,False
ebjDwX8sUMk,How to Create Visualizations in Tableau | Tableau Tutorials for Beginners,2021-10-05 11:30:14+00:00,845,239858,5137,232,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,tableau tutorial,tableau tutorials,tableau tutorial for beginners,tableau tutorials for beginner,tableau tutorials for data analysts,tableau tutorials for data scientists,tableau basic,tableau basics,tableau projects",27,hd,False
f6qxxtWkaUg,How to use Calculated Fields and Bins in Tableau | Tableau Tutorials for Beginners,2021-09-28 11:30:07+00:00,385,310497,6260,109,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,tableau tutorial,tableau tutorials,tableau tutorial for beginners,tableau tutorials for beginner,tableau tutorials for data analysts,tableau tutorials for data scientists,tableau basic,tableau basics,tableau projects",27,hd,False
6xv1KvCMF1Q,How to Install Tableau and Create First Visualization | Tableau Tutorials for Beginners,2021-09-21 11:30:01+00:00,1024,998963,21471,477,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,tableau tutorial,tableau tutorials,tableau tutorial for beginners,tableau tutorials for beginner,tableau tutorials for data analysts,tableau tutorials for data scientists,tableau basic,tableau basics,tableau projects",27,hd,False
465x3JmMJYU,How NOT to Become a Data Analyst (Funny?),2021-09-07 11:30:01+00:00,291,17575,708,114,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,how not to become a data analyst,how to become a data analyst,becoming a data analyst,how to be a data analyst,Data analyst for beginners,how to get a data analyst job",27,hd,False
Ns1ZpTxQnUE,100k Subscriber Play Button Unboxing,2021-08-31 11:30:04+00:00,396,2697,237,96,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,100k subscriber,silver play button,100k subscriber play button unboxing,silver play button unboxing,100k subs alex the analyst,alex the analyst 100k",27,hd,False
HiOtQMcI5wg,Amazon Web Scraping Using Python | Data Analyst Portfolio Project,2021-08-24 11:30:01+00:00,2834,330784,7104,728,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,data analyst portfolio projects,python web scraping,scraping data from amazon,web scraping with python,web scraping with beautifulsoup,web scraping data analysis,scraping data using beautifulsoup and requests,data analyst project",27,hd,False
CUa30M_FPhk,Interviewing with PwC for a Senior Data Analyst Position,2021-08-17 11:30:01+00:00,1389,102365,2681,157,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,interviewing at pwc,pwc interview,pwc,how to pass an interview at pwc,what is interviewing like at pwc,interview at pwc,pwc interviewing",27,hd,False
DKrSgSy6F1o,100k Livestream | Announcing Giveaway Winners | Trimming Mustache | Answering Questions,2021-08-13 14:38:59+00:00,3728,4760,191,26,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,100k livestream,alex the analyst 100k",27,hd,False
_zxPx1PQCqI,I Am No Longer a Data Analyst | Turning Down PwC | New Job,2021-08-11 11:30:05+00:00,959,143437,4386,480,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,new job,data analyst promotion,data analyst career path,working at pwc,pwc data analyst,data analyst pwc",27,hd,False
UGF49YZZRNc,When To Start Applying To Your First Data Analyst Job,2021-07-21 11:30:04+00:00,251,93527,4831,246,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,when to start applying,first data analyst job,When to apply for a data analyst job,when to apply for a data analyst position,When To Start Applying To Your First Data Analyst Job,When to start applying for a data job,data analyst job,data analyst applying,applying for a data analyst job",27,hd,False
aLp-6C-p-T0,Why You Need to Stop Taking Courses (From an Ex-Course Addict),2021-07-13 11:30:00+00:00,211,131109,5608,362,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,data analyst courses,data science courses,data scientist courses,stop taking courses,why you should stop taking courses,are courses bad",27,hd,False
ocdwh0KYeUs,How to Create a Portfolio Website for FREE,2021-06-29 11:30:13+00:00,2129,840514,17994,856,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,Data Analyst portfolio,Data Analyst Portfolio website,Data science portfolio website,data science portfolio project,data science portfolio,how to create a portfolio,how to create a portfolio website,how to create a data analyst portfolio,how to create a data science portfolio,portfolio website,data analyst portfolio website free,how to create a free website",27,hd,False
iPYVYBtUTyE,Data Analyst Portfolio Project | Correlation in Python | Project 4/4,2021-06-22 11:30:05+00:00,3645,219093,3699,540,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,portfolio project,data analyst portfolio project,analyst portfolio project,data scientist portfolio project,python portfolio project,pandas portfolio project,python,python programming project,python project,data analyst python,data analyst python project",27,hd,False
dMHWOhgzUhU,How To Get a Data Analyst Job (with No Experience),2021-06-08 11:30:12+00:00,457,508652,21425,616,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,how to become a data analyst,data analyst with no experience,how to become a data analyst with no experience,becoming a data analyst with no experience,data analyst no experience,how to become a data analyst in 2021",27,hd,False
A-LkxegXFX8,My Wife Answers Subscribers Questions About Me | Alex The Analyst Show | Episode 19,2021-06-03 11:30:01+00:00,1585,6505,240,109,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,Alex The Analyst wife",27,hd,False
RJw-GSXXguA,Favorite Tableau and Power BI Courses on Udemy,2021-06-01 11:30:03+00:00,623,35128,890,86,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,Udemy courses,data analyst courses,tableau courses,power bi courses,Tableau vs power bi,best courses for data analysts",27,hd,False
8rO7ztF4NtU,Data Analyst Portfolio Project | Data Cleaning in SQL | Project 3/4,2021-05-25 11:30:01+00:00,3284,483604,8760,891,"Alex The Analyst,Data Analyst portfolio project,Data Analyst Portfolio Projects,Projects for data analysts,data analyst tableau,Data Analyst project,Data cleaning in sql,sql for data cleaning,how to clean data in sql,how to clean data,how to clean data in sql server,Data cleaning,Data Analyst data cleaning,data cleaning for data analysts,data cleaning for data analysis,sql portfolio project,sql project",27,hd,False
QILNlRvJlfQ,Data Analyst Portfolio Project | Tableau Visualization | Project 2/4,2021-05-18 11:30:04+00:00,3137,437829,6650,474,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,Data Analyst portfolio project,Data Analyst Portfolio Projects,Projects for data analysts,Data Analyst Tableau project,Data Analyst data visualizaion,data analyst tableau,tableau for data analysis,tableau project,data analyst portfolio,how to create a data analyst portfolio",27,hd,False
SVv0WwPzaUg,Asking My Family What I Do For a Living,2021-05-11 11:00:08+00:00,757,3793,194,55,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,what does a data analyst do,how much money does a data analyst make,data analyst salary,data analyst family,data analyst questions,alex the analyst family,alex the analyst salary,Data Analyst funny",27,hd,False
qfyynHBFOsM,Data Analyst Portfolio Project | SQL Data Exploration | Project 1/4,2021-05-04 11:00:31+00:00,4629,2370805,39647,4532,"Alex The Analyst,data analyst project,data analyst portfolio,data analyst portfolio project,data analyst projects for beginners,data analyst projects for resume,data analyst sql project,data analyst github,data analyst tableau project,Portfolio project for data analyst,data exploration project,projects for data analysts,project for data analyst,data analyst projects,sql portfolio project,sql project,data analyst sql,sql project for data analyst",27,hd,False
m1KcNV-Zhmc,Advanced SQL Tutorial | Subqueries,2021-04-20 11:00:32+00:00,517,461892,9633,248,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,subqueries,sql subquery,sql subqueries,subqueries in sql,subquery in sql,advanced sql",27,hd,False
IZRe0nwkuXc,Data Analyst Q/A #6 | Why Am I Not a Data Scientist?,2021-04-15 11:00:06+00:00,1145,22597,819,141,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,data analyst questions,data analyst questions and answers,data analyst Q and A,data analyst Q/A,Data Analyst AMA,Questions for Data Analyst",27,hd,False
9RRQtNnq3s0,Google vs IBM Data Analytics Certificates | Which is Better?,2021-04-13 11:00:04+00:00,358,398096,12967,642,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,ibm data analyst,ibm data analytics,ibm data science,google data analyst,google data analytics,google professional certificate,ibm professional certificate,google vs ibm certificate,coursera google cert,coursera ibm cert,google vs ibm data analyst,google vs ibm data analytics certificate,ibm vs google certification,google vs ibm certification,google data analyst certification",27,hd,False
qewHAdfzLOw,Data Analyst Reacts: How to Go From Data Analyst to Data Scientist,2021-04-06 11:00:12+00:00,748,28869,969,85,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,reaction video,reacting to ken jee video,data analyst to data scientist,going from data analyst to data scientist,how to become a data scientist,ken jee,ken jee video,data science,vlog,data scientist,data science 2020,how to go from data analyst to data scientist,data analyst,data science career,data analyst vs data scientist,data science career path,data analyst jobs",27,hd,False
bHssBHfHWmU,Laptops for Data Analysts |  Specifications + Recommendations,2021-03-30 11:00:18+00:00,930,208097,4332,334,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,data analyst laptop,data science laptop,data analysis laptop,data scientist laptop,laptop for data analyst,laptop for data analysts,laptop for data scientists,laptops for data analysis,laptops for data science,best laptops for data analysis,best laptops for data analysts,best laptops for data science,best laptops for data scientists,best laptop,laptops for python",27,hd,False
A4OVjWeVb10,Best Machine Learning Courses on Coursera,2021-03-23 11:00:02+00:00,399,65517,1906,83,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,machine learning,coursera machine learning,machine learning coursera,machine learning courses,best machine learning courses,best machine learning courses on coursera,coursera best machine learning courses,coursera best machine learning,best ml courses,ml courses",27,hd,False
SIseim20_Dc,Will Data Analysts Be Automated? | Alex The Analyst | Episode 18,2021-03-18 11:00:08+00:00,1687,16706,485,118,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,Will Data Analysts,will data analysts be automated,data analyst automation,automation in data analysis,automation of data analysts,data analysis automation,will data analysis be automated",27,hd,False
NrBJmtD0kEw,Advanced SQL Tutorial | Stored Procedures + Use Cases,2021-03-16 11:00:07+00:00,375,534265,8942,203,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,stored procedures,sql stored procedures,stored procedures sql,how to use a stored procedure,what is a stored procedure,stored proc sql,stored proc,sql stored proc",27,hd,False
wnapnTAMj68,Google Data Analytics Professional Certificate | It's Finally Here!,2021-03-12 12:00:17+00:00,874,375365,11213,1161,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,google data analyst,google data analyst certificate,google data analyst certification,google data,data analyst google,google certification,google certificate,google certificate data,google certificate data analyst,google certification programs,google data analyst course,google data analytics certification,google data analytics certificate,google data analytics course",27,hd,False
duMcYRtQITA,Google Data Analytics Certificate | Coming Out Soon!,2021-03-04 12:15:01+00:00,464,51856,2350,314,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,google data analyst,google data analyst certificate,google data analyst certification,google data,data analyst google,google certification,google certificate,google certificate data,google certificate data analyst,google certification programs,google data analyst course,google data analytics certification,google data analytics certificate,google data analytics course",27,hd,False
QG1fo7LFesA,Reviewing Your Data Analyst Resumes | Part 2,2021-03-02 12:00:08+00:00,2436,25761,596,77,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,How to become a data analyst,data analyst resume,data analyst resume tips,how to create a data analyst resume,data science resume,data science resume tips,data analyst resumes,resume,resume for data analyst",27,hd,False
pYRG5X7110M,Best Course to Learn Statistics for Data Analysis,2021-02-25 12:00:13+00:00,372,137147,3239,91,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,statistics course,data analysis statistics,do I need to know statistics,statistics for data science,statistics for data analysis,statistics,statistics for data analytics,statistics course for data,best statistics course",27,hd,False
NViKsiGP4TY,DataQuest Review | Is it Worth it?,2021-02-23 12:00:19+00:00,1040,26223,436,46,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,dataquest,dataquest review,dataquest vs datacamp,data quest 2021,dataquest 2020,dataquest review 2020,dataquest review 2021,dataquest for free,dataquest for python,dataquest for data analysis",27,hd,False
1gdKC5O0Pwc,R vs Python | Which is Better for Data Analysis?,2021-02-16 12:00:00+00:00,711,244765,5308,426,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,r vs python,python vs r,r for data analysis,r for data science,python for data analysis,python for data science",27,hd,False
GQj6_6V_jVA,Advanced SQL Tutorial | String Functions + Use Cases,2021-02-04 12:00:04+00:00,829,198325,4724,155,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,string functions,sql string functions,string functions in SQL",27,hd,False
RF0LE3hYFrI,Advanced SQL Tutorial | Temp Tables,2021-02-02 12:00:13+00:00,619,289275,6082,149,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,temp tables,temp tables sql,temporary tables sql,sql temp,sql temp tables,how to use temp tables,how to use temp tables in sql",27,hd,False
8o-O6pR6yAE,IBM Data Analyst Certificate Study Session,2021-01-30 15:33:41+00:00,4910,5377,174,22,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,ibm data analyst certificate,coursera ibm data analyst,coursera",27,hd,False
eFDbE5Yunj0,IBM Data Analyst Professional Certificate by Coursera | Is it Worth it?,2021-01-26 12:00:22+00:00,446,138007,3330,310,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,ibm data analyst,icm data analyst coursera,ibm data analyst certificate,ibm data analyst professional certificate,ibm certificate,ibm data science,ibm data science professional certificate,ibm data science certificate,coursera courses,is the ibm data analyst certificate worth it,ibm data analyst certificate review,ibm data science certificate review,ibm data analyst review",27,hd,False
D9bNctNnAig,DataCamp Review | Is it Worth it?,2021-01-21 12:00:03+00:00,975,215750,4306,270,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,Datacamp,Datacamp review,is data camp worth it,datacamp for r,datacamp for python,datacamp for sql,datacamp for data analysts,data camp for data scientists,datacamp for data scientists,datacamp for beginners,datacamp python for beginners",27,hd,False
VsztBAEtC7c,Best Python Course for Data Analysts,2021-01-19 12:00:09+00:00,518,57150,1386,119,"Data Analyst,Data Analytics,Alex The Analyst,Best Python Course for Data Analysts,best python course,best data analyst course,best data science course,best data analyst courses,best data science courses,best courses for data analysts,best courses for data scientists,courses for python,Udemy courses for data science,udemy courses for data analysts,python course on pandas,python course on numpy,python course on machine learning,Python course",27,hd,False
T3KMZoXrVTQ,Top 5 Data Analyst Skills,2021-01-12 12:00:07+00:00,351,35289,1423,170,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,alex the analyst,best data analyst skills,top data analyst skills,data analyst skills,top 5 data analyst skills,skill for data analysts,skills for data analysts,data analyst skill set,data analyst skills in 2021,best data analyst skills in 2021,data analyst skills required,data analyst skills needed,skills needed to become a data analyst,skills to become data analyst",27,hd,False
